ASIN,Page,RevNmb,Title,User,Rating,VPS,RDate,HVotes,CommentsCount,ReviewText
B00DVFLJKQ,86,860,"Not an ipad replacement, but probably good for watching movies.",Richardb,3,Yes,10-Nov-13,4,0,"I purchased this for my wife since she needs a second ipad. It seems like a budget i-pad like device and has good reviews, and also having access to the apps on google play beats getting a kindle. However, the touch screen is much less sensitive than the ipad. We have to tap things several times often. When typing (and inevitable) editing on Evernote, the touch sensitivity is so random that the tablet ends up rearranging and cutting a bunch of texts! If you are looking for a ""pad"" for entertainment (movies, music), and just reading (without highlighting), this is fine. But if you are looking for a tablet that can do a bit more productivity type tasks, look elsewhere!"
B00DVFLJKQ,87,861,Five Stars,Mirza,5,Yes,02-May-16,-,0,all best
B00DVFLJKQ,87,862,Nexus 7,Customer,5,Yes,22-Apr-15,-,0,"Bought this as a precent back in December 2013, maybe one of the best tablet's."
B00DVFLJKQ,87,863,Quality tablet,Oleksandr,5,Yes,30-Aug-13,1,0,The plate was placed on a high level. The build quality and software at a high level. Very pleased with the price. More such device
B00DVFLJKQ,87,864,Greta tablet..! I wanted this instead of ...,O.R. Austin,5,Yes,08-Dec-14,1,0,"Greta tablet..! I wanted this instead of the new 9"" because of the size for travel and home use."
B00DVFLJKQ,87,865,"Awesome Tablet. Clean, fast and easy to use.",Henry Mena,5,Yes,02-Nov-13,1,0,"If the 7"" tablet size is for you, do not hesitate to purchase this tablet. Although the 7"" tablet proved to narrow for my needs, as I use documents that are double columned, the tablet performance and display were perfect.

I appreciate that it did not come weighed down with useless stuff as so many manufacturers do with their devices.

The only drawback that I have with the Android operating system is the lack of a decent EPUB app. I guess I am just too spoiled with IBOOKS.

However, just speaking tablet, hands down an AWESOME tablet all around."
B00DVFLJKQ,87,866,still in the best list of android tablet,Manrique Morera,5,Yes,01-Jan-15,-,0,"Fast, still in the best list of android tablet, and cheaper than the high end ones. Lollipop upgrade and small size for better transport."
B00DVFLJKQ,87,867,great to be on the latest Android release,Peter Ecclesine,5,Yes,27-Feb-15,-,0,"A replacement New Nexus 7, great to be on the latest Android release."
B00DVFLJKQ,87,868,Touch screen issues,Alex,1,Yes,20-Nov-13,2,1,"I now have two of them: one originally from Amazon, the other is the replacement I ordered. Both miss touch events, and the second one gets ""stuck"" touches, e.g., if you type, it will just repeatedly type on its own without you touching anything. Same behavior confirmed by YAMTT app from the Play Store. Contacted Asus, no technical solution is available beyond ""have you tried to reset to manufacturer's settings?"" They suggested that I return both items to the store, which is what I plan to do. What a shame, seems like a great device otherwise. I guess I am just incredibly unlucky..."
B00DVFLJKQ,87,869,Love it.,Ronald Burke,5,Yes,21-Aug-14,-,0,Whats not to love. Don't waste your money on one with less memory. This is an excellent unit.
B00DVFLJKQ,87,870,They both love it. My 7 year old Nephew also thinks ...,Aaron,5,Yes,17-Sep-14,-,0,Bought one for my sister and father. They both love it. My 7 year old Nephew also thinks it is great.
B00DVFLJKQ,88,871,Five Stars,Johann Ingi,5,Yes,11-Nov-14,-,0,"Absolutely love this tablet, It does evertything i need it to do, and does it fast."
B00DVFLJKQ,88,872,Technology at an affordable price.,Jane Pride,5,Yes,15-Jul-14,-,0,A gift for my daughter who keeps it nearby all the time. And it didn't cost an arm and a leg.
B00DVFLJKQ,88,873,Nexus 7,Linda Miller,5,Yes,17-Mar-14,-,0,"I absolutey love the tablet. Fast, beautiful and great value. Have had no problems with this tablet.
Would recommend to anyone!"
B00DVFLJKQ,88,874,so good..,A Hall,4,Yes,14-Sep-14,-,0,"so far, so good...cannot use amazon prime...but that is not the problem of the tablet"
B00DVFLJKQ,88,875,This is super fast and has a great screen,Cam P.,5,Yes,05-Feb-15,-,0,wish they still made a 7 inch nexus tablet. This is super fast and has a great screen. Perfect everyday tablet.
B00DVFLJKQ,88,876,A wonderful first tablet,Stephanie,5,Yes,04-May-14,1,0,"A wonderful first tablet. A good size to take along. Too bad it doesn't do 4g/3g, but you get what you paid for. Not disappointed here!"
B00DVFLJKQ,88,877,Nice tablet even thought it is 2 years old,Philmont,5,Yes,22-Nov-15,-,0,"Nice tablet even thought it is 2 years old. Runs android Marshmallow. Size is very convenient, easy to hold with one hand, can even fit in back pocket of jeans (be careful about sitting down on it!)"
B00DVFLJKQ,88,878,but it broke and I love it so much I bought,Ahmed Abdul-Aziz,5,Yes,02-May-15,-,0,"I had one before, but it broke and I love it so much I bought another"
B00DVFLJKQ,88,879,Great all around tablet,Chuckers,5,Yes,24-Mar-14,-,0,"Very happy with my purchase. Also have the 2012. This one is faster, and has a great display. Sound is quite impressive too."
B00DVFLJKQ,88,880,Four Stars,Andy Lego,5,Yes,24-Jan-16,-,0,Works Great
B00DVFLJKQ,89,881,Three Stars,Sparks,3,Yes,08-Jun-16,-,2,good for few years trouble with charging port. wont charge
B00DVFLJKQ,89,882,Five Stars,Twitch,5,Yes,03-Nov-14,-,0,The graphics are absolutely beautiful and it fulfills all my needs perfectly.
B00DVFLJKQ,89,883,FANTASTIC,Rosemary Hoormann,5,Yes,13-Feb-14,-,0,"OUR FAMILY HAS 4 OF THESE AND BOY DO THEY GET CONSTANT USAGE, I EVEN TAKE MIGHT TO WORK WITH ME. BETTER THAN EXPECTED, WOULD HIGHLY RECOMMEND THIS TO ANYONE."
B00DVFLJKQ,89,884,Wow. More than happy!,Kindle Customer,5,Yes,26-Dec-13,-,0,"great product. Great service. This tablet is all the positive reviews said and then some. If you make one electronic purchase in 2014, make this the one."
B00DVFLJKQ,89,885,Get one of these,Dan K,4,Yes,02-Apr-14,-,0,My kids and wife absolutely LOVE these. We ordered for Christmas and they have been used extensively since then. A really nice product without paying the I-pad price.
B00DVFLJKQ,89,886,"fast, clear screen, good apps",Vladimiro Tobar,4,Yes,18-Jan-14,-,0,"It is fast enough
Screen resolution is very good,
and included apps are very usefull.
Besides more apps like real time tracker are very good.
A drawback is the lack of sd port and no OTG usb communication"
B00DVFLJKQ,89,887,Excellent,GalacticPlastic,5,Yes,08-Oct-15,-,0,Great deal for the price.
B00DVFLJKQ,89,888,Great alternative for a car in-dash system!,A Life Connoisseur,5,Yes,02-Mar-15,-,0,Great addition to my Chrysler 300. Bought one of these instead of a navigation unit.
B00DVFLJKQ,89,889,GOOD,MR. RGN,5,Yes,21-Jun-16,-,0,Lasted
B00DVFLJKQ,89,890,still the best all around tablet for the money,Algernon Cauruthers,5,Yes,20-Dec-15,-,0,"still the best all around tablet, mainly used for ebook and rss feedly reading."
B00DVFLJKQ,90,891,Five Stars,jennifer smith,5,Yes,22-Nov-14,1,0,Absolutely love my tablet but seems to have a dead spot in center of screen
B00DVFLJKQ,90,892,Five Stars,Big AL,5,Yes,08-Sep-15,-,0,It's exactly what I expected
B00DVFLJKQ,90,893,Five Stars,Prince,5,Yes,15-Feb-16,1,0,Great!
B00DVFLJKQ,90,894,Five Stars,John Bagge,5,Yes,01-Apr-16,-,0,Love this tablet!
B00DVFLJKQ,90,895,Santa's gift,yvonne,5,Yes,31-Jan-14,-,0,"It is exactly what we expected. If you don't need Office, this is the perfect tablet for everything else: music, games, and all sorts of apps."
B00DVFLJKQ,90,896,"Bigger than a phone screen, but not too big for travel",Allen,5,Yes,13-Oct-14,-,0,"Love the long battery life and clear screen. I travel often for work and use this tablet as an e-reader -- it works great for that purpose, especially in combination with an app like Twilight that adjusts screen brightness and color to prevent eye strain. My wife expected to dislike tablets, but likes this one so much we may be getting a second one."
B00DVFLJKQ,90,897,Five Stars,carwash,5,Yes,15-Jun-16,-,0,Love this product.
B00DVFLJKQ,90,898,DA best,lishbee,5,Yes,21-Dec-13,-,1,"Love it on the move to SC& so helpful for mapping property very COOL!!! To access motels , friends emails!!!"
B00DVFLJKQ,90,899,Best tablet on the market now,Alextop,5,Yes,04-Dec-13,3,0,"This is by far the best tablet you can find on the market for the amount of money it costs.

**** Pros
- Fast Processor quad core I believe
- Google tablet - get the best software as soon as it is out
- Small factor (could be a con)
- Usually comes with some google store credit.
- Can do lots of stuff with it
-Price (huge plus)
- Great contrast ratio
- HD screen
- Rear camera

***Cons
-Some people do not like small factor - works fine for me
-Keyboards do not really go with the tablet - they work fine but screen is a bit small with it
- No expandable memory ( :( )"
B00DVFLJKQ,90,900,"Perfect, will be missed.",Gypsylea,5,Yes,19-Mar-15,1,0,"Very pleased. Does everything I wanted, size is perfect. Too bad this model is no longer made. The Nexus 9 is larger than I want and a good bit pricier."
B00DVFLJKQ,91,901,Awesome!,Amazon Customer,5,Yes,27-Aug-13,1,0,Even better than the Nexus 7 2012. I have fallen in love again! Amazing display and awesome stereo sound.. Worth every cent.
B00DVFLJKQ,91,902,Love It,Lillian FJ,5,Yes,02-Jan-14,-,0,I enjoy using this tablet more that both my desktop computers. It's great and easy and fast!!!I think it's great.
B00DVFLJKQ,91,903,excellent product for the price,Joel D. Schram,5,Yes,01-Jan-14,1,0,"no complaints with this tablet, and I find it easier to use than an Air Tablet which I find frustrating"
B00DVFLJKQ,91,904,... my collection of tablets - it is slim and easy to hold - nice size screen and my husband ...,PB,5,Yes,31-Jan-15,-,0,Added to my collection of tablets - it is slim and easy to hold - nice size screen and my husband likes to borrow it!
B00DVFLJKQ,91,905,Probably the best tablet on the market now,Leonardo,5,Yes,06-Jun-14,-,0,"It was the best tablet that I had a chance to use. I bought because is fast, portable and has a big resolution for a 7-inch display."
B00DVFLJKQ,91,906,Five Stars,L. Winegar,5,Yes,11-Feb-17,-,0,Love my tablet!
B00DVFLJKQ,91,907,I am amazed with this Tablet,Richard,5,Yes,29-Jul-14,-,0,"I am amazed with this Tablet. It does so much. It's like having a computer where ever you go, providing you have Wi-Fi or a service to stay connected. I just would not do any banking, pay bills or purchase anything using a Tablet. For Google Email, pictures, music and looking up anything and almost everything it's GREAT."
B00DVFLJKQ,91,908,Five Stars,Minh Pham,5,Yes,26-Nov-15,-,0,Great tablet
B00DVFLJKQ,91,909,Great gadget,Ky,5,Yes,02-Nov-13,-,0,"This thing is FAR superior to the ASUS tablet I purchased last year. Much easier to manage its charging and need for that. I do not plan on needing to type much so the lack of ability to have a keyboard is not a problem. With Skype and Google on it it is all I could ever need as long as I can find a WiFi - not so hard these days. At home, with this and a Chromecast gadget (since my TV is not internet ready, being a couple years old) I can watch Youtube documentaries whenever I feel like it. Amazing how many great things there are available on Youtube if you search for History or such - even movies."
B00DVFLJKQ,91,910,Three Stars,book lover,3,Yes,31-Dec-14,-,0,Works fine. But the charger becomes no good really quick.
B00DVFLJKQ,92,911,touch screen problems,A reviewer in FL,2,Yes,26-Jul-14,1,0,"I've had this now for several years, and from the beginning, the touch screen was either not as responsive as I'd like when typing (I have to watch and frequently tap more than once on a letter), or it's too responsive (automatic double letters when typing). Because of that, I find the device difficult to use and I rarely use it. I love the size of it, but it's frustrating because it takes five times as long to type something because of the constant corrections that need to be made. It has so many good reviews though, so I wonder if I got a bad unit."
B00DVFLJKQ,92,912,"Awesome tablet, very happy owner",Susan Swiantek,5,Yes,21-Mar-14,-,0,"We have gone through 2 other tablets in our household that were nightmares. I will refrain from naming them. This tablet has been been 100 % awesome!! The touch, the battery life, the volume, all the important technical aspects make this perfect for us. I hate to even have a ""but,"" but if it was only all that it is but 8 inches instead of 7, I could have given it 5 stars plus!!!"
B00DVFLJKQ,92,913,great tablet,Ford Willman,5,Yes,25-Dec-13,-,0,"Really am enjoying the Nexus. Fast, full play store, excellent screen resolution, what is not to like. This one is highly recommended."
B00DVFLJKQ,92,914,"Awesome, just awesome",BosHog,5,Yes,06-Dec-13,2,0,"Just awesome, this is my second tablet the first being a heaver 10 inch model. The seven inch is sized just right for viewing and portability. This tablet is fast, does everything I want it too, music, videos, pictures, review PDFs, spreadsheets and Word documents. Flip-board, gmail, Web browsing, well, everything. No issues what so ever, everything including the GPS works perfectly.

The one thing it really does well and I didn't expect, it attracts the Apple fanatics I work with. They are impressed and walk away wishing they had widgets."
B00DVFLJKQ,92,915,Love it!,L. Kotila,5,Yes,27-Aug-14,-,0,"Bought this for my 7 year old's birthday gift. I was debating between a younger computer game thing (Leappad, Innotab etc) and decided she'd outgrow that too fast. Bought this one because it was cheaper than an IPAD (which is what she wanted). I like this one. She uses it daily and it holds up well to her use. I go in periodically and ""clean it out"". She gets frustrated because to be online she needs Wifi and while traveling, she can't play everything she wants. I think she'll survive though. ha! It's a nice tablet and it's easy for me to use as well. We've watched a movie on an airplane and it's got a great picture!"
B00DVFLJKQ,92,916,Awsome!,Bridgette,5,Yes,28-Feb-14,-,0,"My son loved it! Packaging was very nicely done, all was safe and sound. I'm sure he'll enjoy his item."
B00DVFLJKQ,92,917,Can't beat the price for such a powerful tablet.,atomant,4,Yes,28-Sep-15,-,0,"Great condition and nice sharp screen. Google Nexus 7 2013 is still the best in terms of screen resolution, size, and battery power."
B00DVFLJKQ,92,918,Amazing,David A Lambert,5,Yes,02-Jun-14,-,0,"Come on, its a nexus seven. THE android tablet to have.
Buying any other tablet, you're gonna get ripped off. Best tablet for the money."
B00DVFLJKQ,92,919,Great 7 inch tablet!,John,5,Yes,02-Dec-14,-,0,Great 7 inch Tablet. Fantastic screen resolution. Powerful. Easy to use.
B00DVFLJKQ,92,920,and enjoy one of the fastest,M. M.,5,Yes,29-Sep-14,-,0,"Get a case, get an extended warranty, and enjoy one of the fastest, best tablets ever made."
B00DVFLJKQ,93,921,Amazing Device!!,PUFU GONG,5,Yes,12-May-14,1,0,"I am a college student and I owned a Sony tablet S (sold) and an iPad mini (gave away) before, so I pretty familiar with tablets and all its strengths and weaknesses. I mainly use tablets for checking my class materials (pdf) and reading news, sometimes watching stream videos, and occasionally do some gaming. All I need is something that is in a fair price as well as easy to carry around. After I done some research online I decided to give the 2nd gen Nexus 7 a shot. It is on sale right now and has all those decent specs to meet my needs. For now, I have used it for about two weeks, and I should say that I absolutely love it! I keep it in my backpack every day to school and I just can't get my hand off it even when I am in bed. It runs so fast and so smooth, I enjoy using it to play the Real Racing 3 and Dear Trigger, and I really prefer watching live sports games on it. To keep this review short, I'll just list some pros and cons I thought about this little but powerful device.

Pros:
1. Amazing screen. I have put my friend's iPad Air side by side with this tablet; the display looks just as good as the so called ""retina"" screen if no better. Everybody should know here that although a ""retina"" iPad air has a 2048x1536 resolution which is indeed higher than the Nexus 7’s 1920x1200 but its pixel density is only 264, in contrast, the nexus 7 has a higher 323 ppi (pixels per inch), which means the Nexus has a sharper screen and you could tell once you play HD videos.
2. Great build quality. I think Asus is truly a good brand and they made some really great tablets (ex. Transformer book), and what they have done with the Nexus 7 is rather impressive. It is light and easy to hold, and I don’t see any place flimsy or bendable. The overall build quality is just top notch.
3. Fast performance. I don’t have to put the tech specs here to impress but honestly I think this tablet performance so well that for the first time I think the Android tablet is really catching up with the iPad: great UI and smooth performance
4. Running Android 4.4 KitKat. This is a nice addition if you purchase a google device, I know that the mainstream Android devices would get the 4.4 eventually but google device is no doubt where you get it first and fast.

Cons:
1. Battery life is unimpressive. To be fair, the battery life on Nexus 7 is good enough but not excellent. I understand that due to the size factor it can only pack a small size battery than an iPad does. Average 7-8 hours is still something that bothers me because after I play some none hi-spec demand games for a straight hour the battery would significant drops 18-22 percent (ex. Happy Store). However, if you only use it for reading news or jumping around some lifestyle apps (ex. Facebook) it would last longer than 8 hrs. And the good thing is if you put it in sleep mode it won’t make you lose too many drains (5% battery drops after a night without plug in outlet).
2. No SD card expansion. This is a huge disappoint since I have several SD card which hold my files that I need to access. And the 32 GB internal story is not that big you will soon find you are in a shortage after you download several high quality films and some big title games
All in all, I enjoy my experience on the Nexus 7 and I would like to recommend it to anyone who looking for a tablet with both portability and great performance."
B00DVFLJKQ,93,922,"Its an excellent tablet, very fast and easy to use",Roselena G.,5,Yes,18-Apr-15,1,0,"Its an excellent tablet, very fast and easy to use."
B00DVFLJKQ,93,923,Very difficult to set up with wireless network that is ...,Yenter,3,Yes,15-Jul-14,1,1,"Very difficult to set up with wireless network that is secured and requires MAC address; you can't access the device's MAC address until you set it up, but you can't set it up without accessing the network. The customer service rep suggested setting up the initial service at a public WiFi site, but certainly a pain."
B00DVFLJKQ,93,924,Five Stars,Edward J Gowen,5,Yes,27-Feb-16,-,0,Still works great after several years.
B00DVFLJKQ,93,925,Four Stars,Amazon Customer,4,Yes,18-May-15,1,0,"I received the item, but power cord is wrong type, I need coorect power cord for this unit"
B00DVFLJKQ,93,926,Awesome best buy. but that touch screen though. (Now reconsidered),Roland,1,Yes,22-Mar-15,1,0,"*UPDATE* Best device I've ever ownd. But! The touch screen has some really sickening issues. I hope if you're buying one that's it's in the batch that without this problem.

Update. I've bought a new one and it fixed all my issues. But added like two. The screen has some ugly burn in out straight out of the box. And the screen actually has less quality than my previously owned one with bad touch screen issues. But you wouldn't know unless you put them side by side. Other than that everything is fine.

*Update* six months on my battery is now swollen and protrudes. -_-

*Update* I now have 2 useless block of tablets.

DO NOT BUY. I REPEAT: DO NOT BUY!!!!"
B00DVFLJKQ,93,927,"Awesome for the price - display is bright and crisp, and the interaction is fast and smooth.",David F.,4,Yes,16-Oct-13,-,0,"Big fan - compared to the 32GB iPad of the same size @ $450, this for $260 is a steal. If you're in the market for a 7 inch tablet, this is as good as it gets right now.

My only gripe, and the reason for 4 stars instead of 5, is that I had to return the first one because it had 3 glaringly dead pixels. I've since read that seems to be a common enough problem that forums are polluted with complaints. Amazon is pretty amazing about returns though - they shipped my replacement before I even had time to box up the old one for sending back!

All in all, highly recommended."
B00DVFLJKQ,93,928,Five Stars,C.,5,Yes,24-Sep-14,-,0,"This tablet is great. Rooted, running Paranoid Android and xposed framework."
B00DVFLJKQ,93,929,love it,carlos,5,Yes,09-Jul-14,-,0,"Just one of the best in the market, almost put away My laptop forma this"
B00DVFLJKQ,93,930,Gift for Mom: and she loves it,Jonathan Tweedy,5,Yes,19-Feb-14,1,0,"I had read a lot of good reviews, so I wasn't surprised. So far it's been reliable, easy to use, and just the right size for her to enjoy a bigger screen than a clumsy smart phone but still have something she can toss in her purse. Dad keeps stealing it though."
B00DVFLJKQ,94,931,Five Stars,Byttorr,5,Yes,05-Aug-14,1,0,This item met all my ecpectayions .
B00DVFLJKQ,94,932,Great product and on time delivery,Terry Stimpson,5,Yes,14-Sep-14,-,0,Great product and on time delivery. Gets used for some hours 7 days a week and has never failed to provide great results
B00DVFLJKQ,94,933,Love this tablet,LisaB,5,Yes,15-Dec-14,-,0,"This is my second tablet. My first tablet was a Kindle Fire however as I reside outside of the US I was unable to fully utilize all of the apps and functions the Kindle is capable of. For this reason I opted to get another tablet, after much research I decided on the Nexus 7. I love it, it's a great size, fits comfortable in one hand, battery life is pretty good (about 1-2 days depending on how often I use it and what apps are running). Apps are easy to install through the Google play store. I wish the volume was a little louder though. I use my tablet mostly for reading, playing a few games and surfing the net and it suits my needs."
B00DVFLJKQ,94,934,Great tablet,glen5839,5,Yes,02-Nov-15,-,0,We have 3 of these in the house.
B00DVFLJKQ,94,935,Five Stars,Abel,5,Yes,04-Aug-14,1,0,Perfect size. I love better than my nexus 10
B00DVFLJKQ,94,936,Okay,Kai Phone,4,Yes,22-Feb-14,1,0,"The Nexus 7 is a great tablet, with lots of functions and apps, but there are cons. The settings app is a bit confusing, especially the Google+ part. Also, I've experienced lots of glitches in the tablet. Overall the tablet is amazing, but it can be improved."
B00DVFLJKQ,94,937,Best tablet ever!,Cal Croucher,5,Yes,13-Jan-15,-,0,Best tablet ever! Perfect size - very portable and lightweight.
B00DVFLJKQ,94,938,Great phone,Carlos Astua,5,Yes,01-Apr-14,-,0,"Aside from the fact that you get the latest Android before everyone else, this phone meets all my expectations and more."
B00DVFLJKQ,94,939,Five Stars,Ike Green,5,Yes,14-Dec-14,-,0,"This tablet is really nice! I love it, and so does my wife"
B00DVFLJKQ,94,940,Great tablet,Jim Priest,5,Yes,09-Feb-14,-,0,Tried a couple of cheaper tablets and they just didn't cut it .My son recommended the Nexus 7. Just love it .Does everything great. The price was reasonable too.
B00DVFLJKQ,95,941,bought as a gift and so far he likes it alot.,Len Joe,5,Yes,15-Jan-14,-,0,Not too much to say as this was a gift and it hasn't been returned yet so I guess it's good.
B00DVFLJKQ,95,942,Love it,I'm not,5,Yes,30-May-14,-,0,"There was no letdown at all with this tablet, the screen is awesome, the speakers are great and so is the price!"
B00DVFLJKQ,95,943,Five Stars,RB,5,Yes,04-Oct-15,-,0,Love it
B00DVFLJKQ,95,944,Four Stars,Mishele J.,4,Yes,11-Oct-15,-,0,Perfect!
B00DVFLJKQ,95,945,Great Tablet To Own,carl1682,5,Yes,10-Jan-14,-,0,Great tablet does everything I expected it to do love it I use it every single day very happy with it
B00DVFLJKQ,95,946,Five Stars,Airboss,5,Yes,04-Apr-15,1,0,Great Value
B00DVFLJKQ,95,947,excellent product and seller,JOSE CASTELLANO,5,Yes,11-Aug-14,1,0,excellent product and seller
B00DVFLJKQ,95,948,Best tablet in the world,NaderKamal,5,Yes,23-Mar-14,-,0,"Google Nexus seven is the best tablet in the world today. Slim size, powerful processor, best touch screen in the world, easy using interface."
B00DVFLJKQ,95,949,pros & cons,raynedae,3,Yes,17-Nov-14,-,1,"I miss my first gen Nexus! This one might have more memory, but I'm finding it to be a little unreliable. I'll click on a word from the predictive text and a totally different word will appear. Also, my first gen would fill in forms whether I was using my Hotmail address or my Gmail address. This one will only fill in if I'm using GMail. Very petty, Google! But 4X the memory is not to be sneezed at, I love that all my movies are downloaded all the time as well as my books & music. And the picture is much crisper as well. I could have purchased a 3d gen, but I didn't want a bigger device. All in all, a good value!"
B00DVFLJKQ,95,950,Nice,Adriana P. Devera L,5,Yes,07-Nov-13,-,0,"EXCELLENT!! IT was what i have expected, i recommend this tablet because you will enjoy it a lot!!! nice Money spent"
B00DVFLJKQ,96,951,son' birthday gift,Rebecca L. Sutton,5,Yes,17-Jan-14,-,0,My son is in college and asked for this as a birthday gift. It was delivered very quickly. He is using it and it is perfect for his needs.
B00DVFLJKQ,96,952,Like the product,Moni,4,Yes,06-Mar-15,-,0,"Like the product, wish there were some written set-up instruction and start up help."
B00DVFLJKQ,96,953,Great tablet for the price,Gregory R. Mccoy,5,Yes,23-Dec-13,-,0,"Screen is crystal clear, very fast and for the price cannot be beat. I chose the Nexus 7 based on other reviews and the price. I'm glad I made the purchase. Definitely fits my needs."
B00DVFLJKQ,96,954,Five Stars,Prasha Shrestha,5,Yes,22-Dec-16,-,0,Great!!
B00DVFLJKQ,96,955,Excellent product!,Randy,5,Yes,21-Feb-15,-,0,Excellent product and perfect size
B00DVFLJKQ,96,956,Manufacture Problem ?,Kikomo9610,2,Yes,08-Oct-13,6,1,"Was expecting this tablet to arrive after reading so many wonderful review. However when i used it for around a week it started to have touch screen issue, after the update it became worst and when surfing web it will auto zoom in and out. and worst it will auto restart. After i have done a search on the web many people also have these problem that i have some even worst, it might be my luck but seeing quite a number customers experience the touch screen and auto restart issue, there must be some manufacturing issues with Asus. I have send back the nexus 7 and awaiting for a new one to come and hopefully it does not disappoint me again. As much as i would like to own this device if the problem still persist after the exchange i will just get an refund and buy another tablet."
B00DVFLJKQ,96,957,Love it,Wesley Bliss,5,Yes,20-Aug-14,-,0,"Perfect size, smooth operation, nice packaging, no issues."
B00DVFLJKQ,96,958,Five Stars,Matthew Eykamp,5,Yes,30-Jul-14,-,0,Amazon stands behind these Fantastic. Buy the wireless charger for this too!
B00DVFLJKQ,96,959,"Quality gadget, poor app store",Ross,5,Yes,24-Mar-14,-,0,"It's a great tablet, there's no dispute on that. It's screen would definitely lie in the top-tier range of resolution and vivid colour reproduction. I just question the lack of efficient and equally astounding apps in the google play store. Not to mention it's abscence of several features in areas outside the States."
B00DVFLJKQ,96,960,Was received in speedy fashion and in great condition. Pleased with purchase,Chris Williams,5,Yes,14-Oct-14,1,0,Was received in speedy fashion and in great condition. Pleased with purchase. Excellent tablet and a definite upgrade from the old 2012 model. I enjoy playing games on it.
B00DVFLJKQ,97,961,Five Stars,CLIFFORD JEMMETT,5,Yes,21-Mar-16,1,0,I have enjoyed it very much. Only problem is that the battery does not last very long.
B00DVFLJKQ,97,962,A great Tablet at a reasonable price.,JoeC,5,Yes,08-Sep-13,1,1,"The Google Nexus 7 FHD is a powerful tablet at a reasonable price. In addition, the 7-incg screen is just the right size for carrying around."
B00DVFLJKQ,97,963,Five Stars,DONNA,5,Yes,29-Sep-16,-,0,The very best on the market.
B00DVFLJKQ,97,964,Great Buy!,Trumpeter,4,Yes,27-Nov-13,1,0,"The handy size and quick response time make the tablet very user-friendly.
Combine the affordable price and you have a great buy in its class."
B00DVFLJKQ,97,965,Better than an iPad!,Amazon Customer,5,Yes,17-Feb-14,1,0,A super wonderful product and easy to use. Android is a great feature too! I prefer using this to my iPad!
B00DVFLJKQ,97,966,Use it daily and it is probably the best gift I have ever received,REBECCA PULLEN,5,Yes,15-Jan-16,-,0,I had another nexus 7 tablet that I wore out so I knew I would another one when the old one wouldn't work anymore. Use it daily and it is probably the best gift I have ever received.
B00DVFLJKQ,97,967,Love it.. till it can't be turned on (in less than one month usage),Tracy Pham,3,Yes,17-Oct-13,1,0,"I bought it from Amazon and get it shipped to Singapore. I really love my nexus 7...till today, it suddenly can't be turned on. It kept displaying a black screen with the white text Google. I bought it in less than 1 month!
Another issue is the touch screen is not sensitive enough. I experienced some difficulties flipping pages when reading"
B00DVFLJKQ,97,968,I love this tablet,David J. White,4,Yes,19-Jul-14,1,0,I love this tablet!! This is a 4.75 star rating! The one and only complaint is that it don't have a SD card slot! But I got an SD card reader! Problem solved!
B00DVFLJKQ,97,969,Easily one of the best around,BornToWin,4,Yes,22-May-14,-,0,"I was trying to research the different models before buying nexus 7. It has been almost 2 weeks after i got the tab and i should say i am glad i got this. The screen resolution is awesome and it is very fast. If you are planning to buy a tab, you need not look really far but just grab one"
B00DVFLJKQ,97,970,Great and convenient device!!!,Jerry Khuu,5,Yes,03-Dec-13,2,0,"Very affordable, fast, small enough to carry around effortlessly and very beautiful screen. In comparison with iPad mini, even the newly released one, i will still choose this one"
B00DVFLJKQ,98,971,safe packaging and easy set up once all the updates were complete,shaunda higginbotham,5,Yes,03-Feb-15,-,0,"Just got the product, it is as described, arrived on time, safe packaging and easy set up once all the updates were complete. Would recommend."
B00DVFLJKQ,98,972,"Still the best 7"" tablet",Christopher,5,Yes,27-Aug-13,1,0,"The old Nexus 7 was the best 7"" tablet around. No other tablet came close to matching both its performance and its price. The new version improves with a better screen and another camera, without sacrificing much in the way of battery life."
B00DVFLJKQ,98,973,its amazing!!!!,Daniel Coneff,5,Yes,06-Feb-14,-,0,"I use mine constantly. Im even posting this review on my Nexus 7. Awesome Bluetooth accessories available. I'm able to do the majority of my studies from my Nexus 7, especially after purchasing a Bluetooth keyboard...."
B00DVFLJKQ,98,974,Practically perfect in every way,Thomas G. Hanlin,5,Yes,29-Nov-13,3,0,"I really haven't found anything to dislike about this. It's a considerable improvement over the previous model year. It just does everything I expect of a tablet.

The text is very clear and sharp. This is a good tablet for reading books, which is more than I expected.

There is the one small curiosity where there isn't a camera app provided. You can readily download one for free, however."
B00DVFLJKQ,98,975,Five Stars,Bill,5,Yes,01-Sep-14,-,0,good size and works great couldn't ask for more.
B00DVFLJKQ,98,976,almost perfect,kyle park,4,Yes,02-Jun-14,-,0,"This case is not too heavy and I like the solid feeling of this case. I don't like the way the screen cover went on, too many air bubbles that were caused by probably lint or something that couldn't get off the screen. Wish I had had an extra one to try again, or let a professional put it on for me."
B00DVFLJKQ,98,977,Great,Christopher Jarquin,5,Yes,10-Jan-14,-,0,"So fast an a lot of battery life, when you run an app it doesn't give you any problem excellent"
B00DVFLJKQ,98,978,Wonderful,Amazon Customer,5,Yes,04-Aug-14,1,0,I love the small size and how many apps and music it can hold! So worth the money!
B00DVFLJKQ,98,979,Five Stars,PC4,5,Yes,24-Sep-14,-,0,It's everything I thought it would be so far!
